username, created_at, lng, lat, text
GregCota, Thu Apr 23 18:11:41 +0000 2020, -107.342056, 24.662488, https://t.co/b0meXtB57A 
MagnoliaNajja, Thu Apr 23 18:11:41 +0000 2020, -91.090800, 30.459100, Oh ok 😗 I’m for the bullshit today 🤷🏽‍♂️ 
bistom, Thu Apr 23 18:11:41 +0000 2020, -100.301711, 47.467857, @THE563 @ChuckForeman @Vikings I was a huge Chuck Foreman fan when I was a kid—had a #44 jersey💪 https://t.co/LdBWAQz2qm 
5Seconds_ofUrie, Thu Apr 23 18:11:41 +0000 2020, -87.888745, 43.091243, Jesus...you’re so beautiful it hurts 
will_e_777, Thu Apr 23 18:11:41 +0000 2020, -104.922093, 39.713563, @purpledinocast I was about to shitpost for him being bad, but for like a first season of professional ball, he wasn’t really that bad. 
kohala_t, Thu Apr 23 18:11:41 +0000 2020, -81.972705, 28.049601, @tootyfruityyuri Thank you so much love 🥰 
chicananerd, Thu Apr 23 18:11:41 +0000 2020, -118.156711, 33.809172, I’m gonna need all those thirsty ass mosquitoes to stay tf away from me. #TodayAndUntilFurtherNotice https://t.co/anyOLh8RBL 
mtaft48, Thu Apr 23 18:11:41 +0000 2020, -81.698887, 28.017305, @MrMichaelBurkes @Charles39712047 Got your 6 
RoyBosun, Thu Apr 23 18:11:41 +0000 2020, -83.729972, 42.270839, @A_yokunle @PrinceAjala2 We’re tryna get that babe for After Rona 😂 
quinneverett, Thu Apr 23 18:11:41 +0000 2020, -71.088712, 42.313670, This is... dark? But beautiful? 
kh3294, Thu Apr 23 18:11:42 +0000 2020, -82.669467, 40.365160, @StillRadNotaFad Mmmmm now I want to go to the store to buy steak 
RattlerGator, Thu Apr 23 18:11:42 +0000 2020, -84.266174, 30.476216, Sounds like wishful thinking, except. . . the support for Biden *is* bizarre. 
sierrabland123, Thu Apr 23 18:11:42 +0000 2020, -79.420865, 38.003376, Zyon is irritating . 
metzkergabriela, Thu Apr 23 18:11:42 +0000 2020, -74.184848, 40.734494, @gabirizardii ZAP 
tomsommers1, Thu Apr 23 18:11:42 +0000 2020, -77.014398, 38.898603, @washingtonpost 😢 
objects2desire, Thu Apr 23 18:11:42 +0000 2020, -105.666000, 33.341400, Thai Curry Coconut Chicken 😋..thanks rastamn21 always awesome ..#objects2desirestudio #sogood #curry… https://t.co/eWXbOOH93x 
demi_durann, Thu Apr 23 18:11:42 +0000 2020, -117.901659, 34.015006, Woke up to random numbers calling me 🤨 
MidniteBluSky, Thu Apr 23 18:11:42 +0000 2020, -81.823177, 26.622149, @50cent Don't caught the gems then lol. 
sspencer_smb, Thu Apr 23 18:11:42 +0000 2020, -73.975089, 40.772141, social distancing advisory... https://t.co/u3KcuebuMh 
its_bailie_, Thu Apr 23 18:11:42 +0000 2020, -121.796444, 37.985661, @Platinum_bri https://t.co/JC2TBIV6vS 
superjack1010, Thu Apr 23 18:11:42 +0000 2020, -94.983932, 29.507978, @NikkiHaley Replace 'states' with 'businesses' and 'business' with 'individual' and you'll be close to human. 
KOTampa2020, Thu Apr 23 18:11:42 +0000 2020, -82.306723, 27.827367, @scccage https://t.co/bZBJRsx0iR 
theresevannier, Thu Apr 23 18:11:42 +0000 2020, -120.138004, 34.595854, never call her #NonEssential. https://t.co/lL04xz6Ihz 
collyjc206, Thu Apr 23 18:11:42 +0000 2020, -91.090800, 30.459100, @TerryD_ Man yeah them niggas was really shooting shit 
Jeannjosephine, Thu Apr 23 18:11:42 +0000 2020, -95.614780, 30.096550, So this just happened! They need some TLC but will be in the shop soon! I’ll keep you posted! grannyskornertomball3… https://t.co/Be9hCyZeWd 
_kxngjxhn, Thu Apr 23 18:11:42 +0000 2020, -73.948775, 40.655138, Single. Like we can go out in the daytime. Like you can keep your ringer on. 
TomSull85641717, Thu Apr 23 18:11:42 +0000 2020, -93.337281, 45.023528, @RebekkaAdams198 @NumquamPerit @bengarc08187698 @AlexBerenson @brithume https://t.co/uQ1CGnOJwo 
beaublackmon, Thu Apr 23 18:11:42 +0000 2020, -86.793917, 33.542237, For The Day of The LORD will come as a thief in the night, in which the Heavens shall pass away with a GREAT Noise… https://t.co/LB2AVUrB9c 
blunted215, Thu Apr 23 18:11:42 +0000 2020, -75.117998, 40.004866, seems legit https://t.co/chNfup7Nrt 
WashingtonKaye, Thu Apr 23 18:11:43 +0000 2020, -73.849441, 40.850347, @PrestonMitchum Say it louder so @TheBlackCaucus can hear you. 
Arimyss_, Thu Apr 23 18:11:43 +0000 2020, -75.117998, 40.004866, I’m ctfu cause y’all really do be posting that backyard boogie like it’s some gas 😭 
SinfulSaintz, Thu Apr 23 18:11:43 +0000 2020, -96.734900, 33.061243, 😭😭😭😭😭😭😭😭 
YokuMasaki, Thu Apr 23 18:11:43 +0000 2020, -83.574671, 41.656590, @R2Des2 That picture is damn fine. 
Trent_PhD, Thu Apr 23 18:11:43 +0000 2020, -96.761753, 32.819858, Mood: https://t.co/WsJuA3pKnC 
ceemarieparker, Thu Apr 23 18:11:43 +0000 2020, -73.948775, 40.655138, Definitely read this too fast and wondered why I would want to listen to a misogynistic senator from Maine reading.… https://t.co/iTfW9WGyH1 
Errrriinnnnn, Thu Apr 23 18:11:43 +0000 2020, -95.446486, 29.838495, “They [our neighbors] left behind a perfectly healthy dog” -The vet 
ldnmars_, Thu Apr 23 18:11:43 +0000 2020, -118.411907, 34.020789, @JacobDoesDrums @imsmathes But I loved reading it and seeing it on my TL 
samaveryquinn, Thu Apr 23 18:11:43 +0000 2020, -83.963842, 35.982470, @HerecomesDrBob ::Revised:: In some disciplines (Cultural Geography) the theory wars were fruitful &amp; have led to su… https://t.co/sZ1LxbwsHD 
AKLionMusic, Thu Apr 23 18:11:43 +0000 2020, -79.420865, 38.003376, @NASCAR @NASCARonNBC Martinsville Speedway, Fall 2014, when @DaleJr won. 
Union_Los, Thu Apr 23 18:11:43 +0000 2020, -77.017853, 39.008349, @BrotherFlourish u.p.yours? LOL, i actually do remember now that you mention it, but i had to look it up- man tha… https://t.co/FdioLIqLpN 
TonyPar36282257, Thu Apr 23 18:11:43 +0000 2020, -122.630908, 45.536402, @tylerrjoseph https://t.co/OfMYoDVSZm 
tajshure, Thu Apr 23 18:11:43 +0000 2020, -83.173867, 32.678207, IT’s DRAFT DAYYYYY 2020❣️❣️Soooo excited‼️‼️@ajterrell_8  @CHECK_UP_ @TyshunR_Iam  “DemBoyz” Sooo Proud‼️‼️ https://t.co/VRpsQYpPND 
BrendaVanLengen, Thu Apr 23 18:11:43 +0000 2020, -94.808085, 38.886623, Thank you for hosting this series, Nebraska Women’s Leadership Network! I joined in to hear Cindy Heider Kaliff tod… https://t.co/TOy8bk8lGC 
MorganStone6, Thu Apr 23 18:11:44 +0000 2020, -100.076888, 31.168893, Only thing he’s missing is me. 🥴 
NotFlashGordon, Thu Apr 23 18:11:44 +0000 2020, -119.306608, 37.269176, @TeamGivingCom I am 
SAC_Athletics, Thu Apr 23 18:11:44 +0000 2020, -80.926628, 33.631140, Tusculum's Noe Named 2020 SAC Baseball Elite 20 Winner @TusculumSports #MakeSACYours #SACBSB Story:… https://t.co/CWUgJFrQNV 
thisisnotmark, Thu Apr 23 18:11:44 +0000 2020, -95.446486, 29.838495, @TomBrady Don’t feel so bad. I don’t think it was B&amp;E. I think it was just trespassing. 
Michael34856682, Thu Apr 23 18:11:44 +0000 2020, -75.770041, 42.746617, @ORagdoll Yes mine does. Its a way of both marking their food and they seem to feel they're covering it. AT least w… https://t.co/hCm7hgJWKV 
VonWon, Thu Apr 23 18:11:44 +0000 2020, -95.326899, 29.547885, @ChadHorton Try Duda 
ernie_higgs, Thu Apr 23 18:11:44 +0000 2020, -93.069244, 34.126565, @feliciahiggs here you go 
apelleg3, Thu Apr 23 18:11:44 +0000 2020, -88.279219, 40.107484, A2. @Experian_US, @Equifax, &amp; @TransUnion! And they operate in other countries too. #UIMONEY https://t.co/Ac0yjVlj89 
Travismiguel, Thu Apr 23 18:11:44 +0000 2020, -117.905645, 33.663609, @Maks_cdii Good luck 
Gatdomom, Thu Apr 23 18:11:44 +0000 2020, -82.239422, 34.938684, @ohseoyuna WhateverMe and Téthys and Léa and Louis and Billy are gonna have a good time without you 
reallyelijahg, Thu Apr 23 18:11:44 +0000 2020, -95.446486, 29.838495, 🤳 #selfie https://t.co/hsCiuSQJkG 
BillyFlynn, Thu Apr 23 18:11:44 +0000 2020, -77.493170, 37.529883, @DanCrenshawTX As a veteran. can you explain to me why you don't want other veterans and military members voting? 
a_nelsen17, Thu Apr 23 18:11:44 +0000 2020, -94.184913, 45.530721, https://t.co/g1Au1COk0B 
Tennesseine, Thu Apr 23 18:11:44 +0000 2020, -80.846785, 35.209059, Nobody believes you, Blow-up Racist Barbie. 
domonique_leger, Thu Apr 23 18:11:44 +0000 2020, -95.192680, 29.972668, @destinyyeaddddd Yes mam 
Jayy_Phillips95, Thu Apr 23 18:11:44 +0000 2020, -91.401008, 30.937336, @Nike y’all release the 5’s early just for us to wait pass the originally release date smh 
Mulatto_88, Thu Apr 23 18:11:44 +0000 2020, -116.966797, 32.765760, @SheaSerrano Two pair!!!!!! Tight tight $mulatto7 
Benji_Skywalker, Thu Apr 23 18:11:44 +0000 2020, -86.791549, 36.200008, @Justin_blu1 @makylalynnay 
lilyanna27, Thu Apr 23 18:11:44 +0000 2020, -121.796444, 37.985661, @kalexander92 Thanks Kam! ❤️ 
moodav47, Thu Apr 23 18:11:44 +0000 2020, -86.791549, 36.200008, 😎https://t.co/y6RE9KlaKD 
umabomptonx, Thu Apr 23 18:11:45 +0000 2020, -97.135638, 32.701850, @svmanthaee period!!! I will support you!!! 
shellgonzo, Thu Apr 23 18:11:45 +0000 2020, -108.193367, 36.757420, Mitch the bitch!!! Such a grotesque human spirit! 
judefolly, Thu Apr 23 18:11:45 +0000 2020, -118.411907, 34.020789, radiohead--back when the opened for pj harvey (!) 
KP1738, Thu Apr 23 18:11:45 +0000 2020, -77.014398, 38.898603, @RobertFouquet @Elsabet__ @EyassuYosef 🤣🤣🤣🤣🤣🤣🤣💀 
MerovingianOne, Thu Apr 23 18:11:45 +0000 2020, -83.601802, 42.245713, My uncle’s family used to send mine a jar of perserved Oregon Banana Slugs 🐌 as a joke for Christmas as a kid. 
panthersquad, Thu Apr 23 18:11:45 +0000 2020, -95.369400, 29.760200, Just posted a photo @ Houston, Texas https://t.co/tal4QVRNzn 
elizabeth22eb, Thu Apr 23 18:11:45 +0000 2020, -97.285913, 32.779967, There is no real value only in yourself 🌟 
alexistefani, Thu Apr 23 18:11:45 +0000 2020, -100.482749, 25.583500, Que horrible es tener a alguien enfermo en casa 
illWillmma, Thu Apr 23 18:11:45 +0000 2020, -110.915573, 32.189391, This fool rob 😂😂😂 he said I ain’t going no where til I’m done with y’all 
allie_coutts, Thu Apr 23 18:11:45 +0000 2020, -79.861034, 35.170499, I want more berries and that summer feelin'It's so wonderful and warm🍓Song: Watermelon Sugar @Harry_Styles🍉Mak… https://t.co/7sscacbBBu 
thekentdean, Thu Apr 23 18:11:45 +0000 2020, -86.783700, 36.165100, -Shades of grey and blue. 🌑. . . . .📸 by claytoncorners @ Nashville, Tennessee https://t.co/m5JMkdQBbs 
robkahl, Thu Apr 23 18:11:45 +0000 2020, -122.447851, 37.474668, Happy NFL draft day! Here are the last five wide receivers drafted by the #49ers in the first round ...2012 AJ Je… https://t.co/K8KdVor1QG 
Soyless_, Thu Apr 23 18:11:45 +0000 2020, -106.162898, 28.941866, @lightgressmilio Eso es aguacate ¿no? 
NickelBrookBeer, Thu Apr 23 18:11:45 +0000 2020, -79.913521, 43.260695, Double Head Stock will be available online starting tomorrow at 11 AM for curbside pick up ONLY!Only available fr… https://t.co/svaG1BABky 
kmay_74, Thu Apr 23 18:11:45 +0000 2020, -87.848928, 41.499327, What feels like Day 50000 I have finally given up and just gave her the special cup. @ZoeMay2021 https://t.co/lMMSy7XW4K 
stephanie_pinx3, Thu Apr 23 18:11:46 +0000 2020, -80.353332, 25.772288, i want my hair to be long again 😭 
AmandaCateFiver, Thu Apr 23 18:11:46 +0000 2020, -86.270540, 45.001180, #MoscowMitch #MitchMcConnell is a hypocrite. 
tulipblinger, Thu Apr 23 18:11:46 +0000 2020, -92.486822, 31.293275, Apink got they first win bitches! I miss Apink and beast interaction! I love how each Apink meme we was revealed in… https://t.co/nnUOgPtc1y 
KRATeachGlobal, Thu Apr 23 18:11:46 +0000 2020, -79.861034, 35.170499, A team that smiles together, stays together! 🤩 #BetterTogether https://t.co/wdVYKFEOK7 
Modinero2, Thu Apr 23 18:11:46 +0000 2020, -76.255686, 36.895082, me 🤦🏽‍♀️ 
tbearphotos, Thu Apr 23 18:11:46 +0000 2020, -75.401318, 39.850229, Niggas are sad man 
Captainirving, Thu Apr 23 18:11:46 +0000 2020, -80.149173, 26.150368, Tonight’s the night !#EveryChildEveryDay 
anitaayooola, Thu Apr 23 18:11:46 +0000 2020, -96.291649, 30.585471, @Smooovguy That was so unnecessary to say 
seahawks1994, Thu Apr 23 18:11:46 +0000 2020, -75.681273, 39.618885, @Stuckey2 https://t.co/8WUrdHzng0 
suzymoffitt, Thu Apr 23 18:11:46 +0000 2020, -110.044783, 46.679800, @maxwellsmm46 Of course 🤗🎂 
seekergirl, Thu Apr 23 18:11:46 +0000 2020, -86.680738, 32.576227, @Tre_undivided: THANK Q❗WWG1WGA 
CathesComicz, Thu Apr 23 18:11:46 +0000 2020, -122.503197, 37.521023, #AnyGoodNews. I loved this band...@exenecervenka   is one of my favorite writers. 
bethRstone1, Thu Apr 23 18:11:46 +0000 2020, -80.110015, 33.012331, Trump is antsy to get back on the campaign trail the first week of May? good let him go to one of the states that n… https://t.co/beRQF1OnS1 
JeraldTroyLaub, Thu Apr 23 18:11:46 +0000 2020, -122.905525, 44.534596, @PastorJohnHagee Amen. 
bbrraannddii4, Thu Apr 23 18:11:46 +0000 2020, -91.682855, 41.976528, @JaysonMcCarty4 @TDobb1852 
CarloGon, Thu Apr 23 18:11:46 +0000 2020, -79.565792, 43.837104, @galaxy_gianna @QueenBeellaa591 345 comments now.  Awesome 
yourfavjean, Thu Apr 23 18:11:46 +0000 2020, -117.217920, 33.921924, “iZ iT mE jESuS?!” https://t.co/dVWdMGKow4 
LisaCPhillipsy1, Thu Apr 23 18:11:46 +0000 2020, -85.768241, 37.822244, Please INCLUDE SOCIAL WORKERS AND HUMAN SERVICES!!! Never mentioned and provide support to the most marginalized. I… https://t.co/Bo0IsVvO4A 
BlueArmyMan117, Thu Apr 23 18:11:46 +0000 2020, -76.060728, 38.560729, @LuigiThirty [Bruce Springsteen voice] 🎵Come on up for the ryzen🎵 
JuiceLordJosh, Thu Apr 23 18:11:46 +0000 2020, -119.203795, 34.159711, 💀💀💀 https://t.co/IUBtkvUSRb 
TriaRyder, Thu Apr 23 18:11:47 +0000 2020, -108.574616, 39.091751, @Teresa19093961 @MHidalgoUSA @jaketapper No, he never said he was, but it didn't stop Dem Rep who heard him then as… https://t.co/oszbGI9ZGG 
hshmoneyy, Thu Apr 23 18:11:47 +0000 2020, -76.255686, 36.895082, white bitches love me like starbucks 
notjourneesosa, Thu Apr 23 18:11:47 +0000 2020, -89.990105, 38.694381, smh 
RafaelBA3Z, Thu Apr 23 18:11:46 +0000 2020, -100.293591, 25.641718, Hoy decidí entrenar, recordando viejos y buenos tiempos. 🏋💪🏃😇🙏 Gracias a @diegoreyes82 por la playera, hace dos año… https://t.co/QdzkWfoTh1 
_elissaaaa, Thu Apr 23 18:11:47 +0000 2020, -90.011008, 29.982601, @Tee_Air_Rah_ Thank you from telling me, I was wondering why it’s not connecting 
bcdonm, Thu Apr 23 18:11:47 +0000 2020, -71.067666, 42.501286, @arawnsley Just mind boggling the stupidity over partisanship. 
Cali818D, Thu Apr 23 18:11:47 +0000 2020, -118.411907, 34.020789, Draymond Green is annoyingConcentrate on that weight &amp; horrible open 3pt % 
samzeb, Thu Apr 23 18:11:47 +0000 2020, -84.192069, 34.038017, @Mrs_SWhitehead @Ms_Silverboard @LBlackTAG @TheBarnwellBeat @sogolzeb That can be arranged 🧐 
craig_poche, Thu Apr 23 18:11:47 +0000 2020, -90.890053, 30.230047, @leftistthot420 We didn't know any better 
jackarock, Thu Apr 23 18:17:41 +0000 2020, 100.541794, 13.715120, Working hard or hardly working #hello #quarantine #design #idontusuallytweet https://t.co/kaxdMqDa3c 
SneakBFinessin, Thu Apr 23 18:17:43 +0000 2020, -122.330602, 47.614817, I can see what this quarantine w/ the fam gonna lead too 🤦🏾‍♂️😂 I’ve done already got hit wit the “ I want anoth… https://t.co/HCav9AzJYe 
mscotthunt, Thu Apr 23 18:17:44 +0000 2020, -85.680261, 40.552181, Precision! 
rvanzen, Thu Apr 23 18:17:48 +0000 2020, -86.409610, 35.847420, Whenever quarantine is over I wanna make some cute g/g content for my onlyfans 🥺👉🏻👈🏻 
notcapmorgan, Thu Apr 23 18:17:52 +0000 2020, -92.633835, 32.536900, I am def imogen 
scopedbylarry, Thu Apr 23 18:17:56 +0000 2020, -110.892878, 32.302931, People - get a hobby 
liebshen, Thu Apr 23 18:18:04 +0000 2020, -121.469664, 38.561722, This quarantine is really fucking with people’s heads. 
breezy__T, Thu Apr 23 18:18:12 +0000 2020, -73.948775, 40.655138, Quarantine day 37: I definitely can read my cat’s thoughts. 
murtaza_jafry, Thu Apr 23 18:18:18 +0000 2020, 67.042194, 24.905076, Covid 19, A new world order?Quarantine and a dose of much needed optimism. Some things we may have overlooked dur… https://t.co/m529yI6M3F 
AlessandroIaci, Thu Apr 23 18:18:29 +0000 2020, 12.559628, 41.535350, Eyes of the wolf 🐺🏃🏻‍♂️#canitrail #canicross #running #corsa #correre #run #nikerunclub #nike… https://t.co/t2fqiuYGXZ 
